match_id,team1,team2,venue,city,date
219612,Sri Lanka,Bangladesh,P Sara Oval,Colombo,2005-09-20
221840,Australia,ICC World XI,Sydney Cricket Ground,Sydney,2005-10-14
225164,England,India,"Grace Road, Leicester",Leicester,2006-08-08
225255,England,Pakistan,Lord's,London,2006-07-13
225256,Pakistan,England,Old Trafford,Manchester,2006-07-27
225257,England,Pakistan,Headingley,Leeds,2006-08-04
225258,England,Pakistan,Kennington Oval,London,2006-08-17
225264,England,Sri Lanka,Lord's,London,2006-05-11
225265,Sri Lanka,England,Edgbaston,Birmingham,2006-05-25
225266,Sri Lanka,England,Trent Bridge,Nottingham,2006-06-02
225443,Pakistan,England,Multan Cricket Stadium,Multan,2005-11-12
226120,West Indies,Australia,Bellerive Oval,Hobart,2005-11-17
226350,Pakistan,England,Iqbal Stadium,Faisalabad,2005-11-20
226363,India,Sri Lanka,Sardar Patel Stadium,Ahmedabad,2005-12-18
226372,Australia,South Africa,Melbourne Cricket Ground,,2005-12-26
226373,South Africa,Australia,Sydney Cricket Ground,,2006-01-02
233797,Pakistan,India,Iqbal Stadium,Faisalabad,2006-01-21
234783,Pakistan,India,National Stadium,Karachi,2006-01-29
238167,Bangladesh,Sri Lanka,Zahur Ahmed Chowdhury Stadium,Chattogram,2006-02-28
238168,Bangladesh,Sri Lanka,Shaheed Chandu Stadium,Bogra,2006-03-08
238171,Bangladesh,Australia,Khan Shaheb Osman Ali Stadium,Fatullah,2006-04-09
238180,New Zealand,West Indies,Eden Park,Auckland,2006-03-09
238186,England,India,"Punjab Cricket Association IS Bindra Stadium, Mohali",Chandigarh,2006-03-09
238201,South Africa,Australia,Newlands,Cape Town,2006-03-16
238202,Australia,South Africa,Kingsmead,Durban,2006-03-24
238203,South Africa,Australia,The Wanderers Stadium,Johannesburg,2006-03-31
238205,South Africa,New Zealand,SuperSport Park,Centurion,2006-04-15
238206,New Zealand,South Africa,Newlands,Cape Town,2006-04-27
238207,New Zealand,South Africa,The Wanderers Stadium,Johannesburg,2006-05-05
238217,Sri Lanka,Pakistan,Asgiriya Stadium,Kandy,2006-04-03
239025,England,India,Vidarbha C.A. Ground,Nagpur,2006-03-01
239920,India,West Indies,"Antigua Recreation Ground, St John's",Antigua,2006-06-02
239921,India,West Indies,"Daren Sammy National Cricket Stadium, Gros Islet",St Lucia,2006-06-10
239922,West Indies,India,"Warner Park, Basseterre",St Kitts,2006-06-22
239923,India,West Indies,"Sabina Park, Kingston",Jamaica,2006-06-30
249193,South Africa,Sri Lanka,Sinhalese Sports Club Ground,Colombo,2006-07-27
249194,South Africa,Sri Lanka,P Sara Oval,Colombo,2006-08-04
249215,India,South Africa,The Wanderers Stadium,Johannesburg,2006-12-15
249216,South Africa,India,Kingsmead,Durban,2006-12-26
249217,India,South Africa,Newlands,Cape Town,2007-01-02
249222,Australia,England,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2006-11-23
249223,England,Australia,Adelaide Oval,,2006-12-01
249224,Australia,England,W.A.C.A. Ground,Perth,2006-12-14
249225,England,Australia,Melbourne Cricket Ground,,2006-12-26
249226,England,Australia,Sydney Cricket Ground,,2007-01-02
250666,South Africa,Pakistan,St George's Park,Port Elizabeth,2007-01-19
250667,Pakistan,South Africa,Newlands,Cape Town,2007-01-26
251485,Sri Lanka,New Zealand,AMI Stadium,Christchurch,2006-12-07
251486,Sri Lanka,New Zealand,Basin Reserve,Wellington,2006-12-15
257765,West Indies,Pakistan,Gaddafi Stadium,Lahore,2006-11-11
257766,Pakistan,West Indies,Multan Cricket Stadium,,2006-11-19
258459,England,West Indies,Lord's,London,2007-05-17
258460,England,West Indies,Headingley,Leeds,2007-05-25
258461,England,West Indies,Old Trafford,Manchester,2007-06-07
258462,West Indies,England,Riverside Ground,Chester-le-Street,2007-06-15
258468,England,India,Lord's,London,2007-07-19
258469,England,India,Trent Bridge,Nottingham,2007-07-27
258470,India,England,Kennington Oval,London,2007-08-09
282691,India,Bangladesh,Zahur Ahmed Chowdhury Stadium,Chattogram,2007-05-18
282692,India,Bangladesh,"Shere Bangla National Stadium, Mirpur",Dhaka,2007-05-25
291222,Sri Lanka,England,Asgiriya Stadium,Kandy,2007-12-01
291223,England,Sri Lanka,Sinhalese Sports Club Ground,Colombo,2007-12-09
291224,Sri Lanka,England,Galle International Stadium,,2007-12-18
291338,Australia,Sri Lanka,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2007-11-08
291339,Australia,Sri Lanka,Bellerive Oval,Hobart,2007-11-16
291351,Australia,India,Melbourne Cricket Ground,,2007-12-26
291352,Australia,India,Sydney Cricket Ground,,2008-01-02
291353,Australia,India,Western Australia Cricket Association Ground,Perth,2008-01-16
291354,Australia,India,Adelaide Oval,,2008-01-24
293478,Bangladesh,Sri Lanka,Sinhalese Sports Club Ground,Colombo,2007-06-25
293479,Bangladesh,Sri Lanka,P Sara Oval,Colombo,2007-07-03
293480,Bangladesh,Sri Lanka,Asgiriya Stadium,Kandy,2007-07-11
296900,England,New Zealand,Lord's,London,2008-05-15
296901,England,New Zealand,Old Trafford,Manchester,2008-05-23
296902,England,New Zealand,Trent Bridge,Nottingham,2008-06-05
296909,England,South Africa,Lord's,London,2008-07-10
296910,England,South Africa,Headingley,Leeds,2008-07-18
296911,England,South Africa,Edgbaston,Birmingham,2008-07-30
296912,England,South Africa,Kennington Oval,London,2008-08-07
297806,Pakistan,India,Arun Jaitley Stadium,Delhi,2007-11-22
297807,India,Pakistan,Eden Gardens,Kolkata,2007-11-30
297808,India,Pakistan,M.Chinnaswamy Stadium,Bengaluru,2007-12-08
298793,South Africa,New Zealand,The Wanderers Stadium,Johannesburg,2007-11-08
298794,New Zealand,South Africa,SuperSport Park,Centurion,2007-11-16
298801,West Indies,South Africa,St George's Park,Port Elizabeth,2007-12-26
298802,South Africa,West Indies,Newlands,Cape Town,2008-01-02
298803,South Africa,West Indies,Kingsmead,Durban,2008-01-10
299004,South Africa,Pakistan,National Stadium,Karachi,2007-10-01
299005,South Africa,Pakistan,Gaddafi Stadium,Lahore,2007-10-08
300429,New Zealand,Bangladesh,University Oval,Dunedin,2008-01-04
300430,New Zealand,Bangladesh,Basin Reserve,Wellington,2008-01-12
300442,New Zealand,England,Seddon Park,Hamilton,2008-03-05
300443,New Zealand,England,Basin Reserve,Wellington,2008-03-13
300444,New Zealand,England,McLean Park,Napier,2008-03-22
312450,Australia,England,"Bradman Oval, Bowral",Bowral,2008-02-15
319132,West Indies,Sri Lanka,Providence Stadium,Guyana,2008-03-22
319133,West Indies,Sri Lanka,"Queen's Park Oval, Port of Spain",Trinidad,2008-04-03
319139,West Indies,Australia,"Sabina Park, Kingston",Jamaica,2008-05-22
319140,West Indies,Australia,"Sir Vivian Richards Stadium, North Sound",Antigua,2008-05-30
319141,West Indies,Australia,"Kensington Oval, Bridgetown",Barbados,2008-06-12
323947,Bangladesh,South Africa,Shere Bangla National Stadium,Mirpur,2008-02-22
323948,Bangladesh,South Africa,Chittagong Divisional Stadium,,2008-02-29
332911,India,South Africa,"MA Chidambaram Stadium, Chepauk",Chennai,2008-03-26
332912,India,South Africa,"Sardar Patel Stadium, Motera",Ahmedabad,2008-04-03
332913,India,South Africa,Green Park,Kanpur,2008-04-11
343729,Sri Lanka,India,Sinhalese Sports Club Ground,Colombo,2008-07-23
343730,Sri Lanka,India,Galle International Stadium,,2008-07-31
343731,Sri Lanka,India,P Saravanamuttu Stadium,Colombo,2008-08-08
345669,India,Australia,M Chinnaswamy Stadium,Bangalore,2008-10-09
345670,India,Australia,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2008-10-17
345671,India,Australia,Feroz Shah Kotla,Delhi,2008-10-29
345672,India,Australia,"Vidarbha Cricket Association Stadium, Jamtha",Nagpur,2008-11-06
345970,England,Australia,Sophia Gardens,Cardiff,2009-07-08
345971,England,Australia,Lord's,London,2009-07-16
345972,England,Australia,Edgbaston,Birmingham,2009-07-30
345973,England,Australia,Headingley,Leeds,2009-08-07
345974,England,Australia,Kennington Oval,London,2009-08-20
350345,South Africa,Bangladesh,OUTsurance Oval,Bloemfontein,2008-11-19
350346,South Africa,Bangladesh,SuperSport Park,Centurion,2008-11-26
350472,South Africa,Australia,New Wanderers Stadium,Johannesburg,2009-02-26
350473,South Africa,Australia,Kingsmead,Durban,2009-03-06
350474,South Africa,Australia,Newlands,Cape Town,2009-03-19
351679,Australia,New Zealand,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2008-11-20
351680,Australia,New Zealand,Adelaide Oval,,2008-11-28
351681,Australia,South Africa,Western Australia Cricket Association Ground,Perth,2008-12-17
351682,Australia,South Africa,Melbourne Cricket Ground,,2008-12-26
351683,Australia,South Africa,Sydney Cricket Ground,,2009-01-03
352661,West Indies,England,"Sabina Park, Kingston",Jamaica,2009-02-04
352662,West Indies,England,"Sir Vivian Richards Stadium, North Sound",Antigua,2009-02-13
352663,West Indies,England,"Kensington Oval, Bridgetown",Barbados,2009-02-26
352664,West Indies,England,"Queen's Park Oval, Port of Spain",Trinidad,2009-03-06
361050,India,England,"MA Chidambaram Stadium, Chepauk",Chennai,2008-12-11
361051,India,England,"Punjab Cricket Association Stadium, Mohali",Chandigarh,2008-12-19
361759,Bangladesh,New Zealand,Shere Bangla National Stadium,Mirpur,2008-10-25
366628,New Zealand,India,Seddon Park,Hamilton,2009-03-18
366629,New Zealand,India,Basin Reserve,Wellington,2009-04-03
378751,Bangladesh,Sri Lanka,Chittagong Divisional Stadium,,2009-01-03
380712,England,West Indies,Lord's,London,2009-05-06
380713,England,West Indies,Riverside Ground,Chester-le-Street,2009-05-14
383288,Australia,England,"County Ground, New Road, Worcester",Worcester,2009-07-10
386496,New Zealand,India,McLean Park,Napier,2009-03-26
387570,South Africa,England,SuperSport Park,Centurion,2009-12-16
387571,South Africa,England,Kingsmead,Durban,2009-12-26
387572,South Africa,England,Newlands,Cape Town,2010-01-03
387573,South Africa,England,New Wanderers Stadium,Johannesburg,2010-01-14
388993,Pakistan,Sri Lanka,National Stadium,Karachi,2009-02-21
388994,Pakistan,Sri Lanka,Gaddafi Stadium,Lahore,2009-03-01
390680,West Indies,England,"Antigua Recreation Ground, St John's",Antigua,2009-02-15
401071,West Indies,Bangladesh,"Arnos Vale Ground, Kingstown",St Vincent,2009-07-09
401072,West Indies,Bangladesh,"National Cricket Stadium, St George's",Grenada,2009-07-17
403367,Sri Lanka,Pakistan,Galle International Stadium,,2009-07-04
403368,Sri Lanka,Pakistan,P Sara Oval,Colombo,2009-07-12
403369,Sri Lanka,Pakistan,Sinhalese Sports Club Ground,Colombo,2009-07-20
403378,Sri Lanka,New Zealand,Galle International Stadium,,2009-08-18
403379,Sri Lanka,New Zealand,Sinhalese Sports Club Ground,Colombo,2009-08-26
406189,Australia,West Indies,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2009-11-26
406190,Australia,West Indies,Adelaide Oval,,2009-12-04
406191,Australia,West Indies,Western Australia Cricket Association Ground,Perth,2009-12-16
406199,Australia,Pakistan,Melbourne Cricket Ground,,2009-12-26
406200,Australia,Pakistan,Sydney Cricket Ground,,2010-01-03
406201,Australia,Pakistan,Bellerive Oval,Hobart,2010-01-14
423778,New Zealand,Pakistan,University Oval,Dunedin,2009-11-24
423779,New Zealand,Pakistan,Basin Reserve,Wellington,2009-12-03
423780,New Zealand,Pakistan,McLean Park,Napier,2009-12-11
423786,New Zealand,Bangladesh,Seddon Park,Hamilton,2010-02-15
423789,New Zealand,Australia,Basin Reserve,Wellington,2010-03-19
423790,New Zealand,Australia,Seddon Park,Hamilton,2010-03-27
426394,Australia,Pakistan,Lord's,London,2010-07-13
426395,Australia,Pakistan,Headingley,Leeds,2010-07-21
426401,England,Bangladesh,Lord's,London,2010-05-27
426402,England,Bangladesh,Old Trafford,Manchester,2010-06-04
426413,England,Pakistan,Trent Bridge,Nottingham,2010-07-29
426414,England,Pakistan,Edgbaston,Birmingham,2010-08-06
426415,England,Pakistan,Kennington Oval,London,2010-08-18
426416,England,Pakistan,Lord's,London,2010-08-26
426423,Bangladesh,England,Zohur Ahmed Chowdhury Stadium,Chittagong,2010-03-12
426424,Bangladesh,England,Shere Bangla National Stadium,Mirpur,2010-03-20
428749,Australia,England,"Brisbane Cricket Ground, Woolloongabba",Brisbane,2010-11-25
428750,Australia,England,Adelaide Oval,,2010-12-03
428751,Australia,England,Western Australia Cricket Association Ground,Perth,2010-12-16
428752,Australia,England,Melbourne Cricket Ground,,2010-12-26
428753,Australia,England,Sydney Cricket Ground,,2011-01-03
